1,0.617283951,1,0,0,1,0.130434783,0,0,0,0.125,0.445255474,0.333333333,0.058038849,0.059204589,0.109077074,0.221227207,0.163120567,0,0.033112583,0.039911308,0.378548896,0.26,0.040199336,0.42981607,0.132716049,0.163366337,0.329490874,0.006177288,0.006724247,0.173302099,0.238515246,0.459661368,0.156689663,0.657894737,0,0,0.214285714,0.093333333,1.00E+00
1,0.407407407,0,0,1,0,0.434782609,0,0,0,0.397058824,0.642335766,0.555555556,0.093142991,0.084182029,0.109077074,0.221227207,0.177304965,0,0.04415011,0.042128603,0.299684543,0.298378378,0.036877076,0.502420136,0.132716049,0.193069307,0.44284342,0.010913209,0.005803912,0.173302099,0.238515246,0.459661368,0.156689663,0.368421053,1,0,0.285714286,0.16,1.00E+00
1,0.555555556,0,1,1,1,0.434782609,0,0,0,0.455882353,0.671532847,0.444444444,0.110695062,0.105936573,0.115189873,0.256198347,0.113475177,0,0.097130243,0.064301552,0.208201893,0.378918919,0.123255814,0.52178122,0.157407407,0.188118812,0.46301633,0.067332441,0.005697577,0.143870977,0.208727344,0.146341463,0.106741573,0.578947368,0,1,0.142857143,0,1.00E+00
1,0.888888889,1,0,0,1,0.130434783,0,0,0,0.485294118,0.583941606,0.466666667,0.08144161,0.077156117,0.109077074,0.221227207,0.205673759,0.333333333,0.030905077,0.035476718,0.359621451,0.256216216,0.067774086,0.396902227,0.197530864,0.237623762,0.260326609,0.003809328,0.003791005,0.061380683,0.031717888,0.280487805,0.08105939,0.421052632,1,0,0.142857143,0.4,1.00E+00
1,0.296296296,0,0,0,1,0.130434783,0,0,0,0.294117647,0.569343066,0.533333333,0.110695062,0.101134459,0.109077074,0.221227207,0.241134752,0,0.205298013,0.124168514,0.189274448,0.243783784,0.078405316,0.445304937,0.145061728,0.23019802,0.206532181,0.012045712,0.00482556,0.124375548,0.109141056,0.5,0.192215088,0.289473684,0,0,0.142857143,0.093333333,1.00E+00
1,0.62962963,1,0,0,0,0.391304348,0.1,1,0,0.463235294,0.613138686,0.444444444,0.110695062,0.105936573,0.110126582,0.231404959,0.255319149,0,0.097130243,0.062084257,0.201892744,0.564324324,0.09269103,0.445304937,0.148148148,0.136138614,0.510086455,0.132502831,0.008461531,0.090714276,0.239460205,0.114634146,0.132022472,0.539473684,1,1,0.142857143,0.2,1.00E+00
1,0.296296296,0,1,1,0,0.130434783,0,0,0,0.25,0.554744526,0.577777778,0.113035338,0.100908857,0.109077074,0.221227207,0.163120567,0,0.06401766,0.037694013,0.186119874,0.29027027,0.053820598,0.369796709,0.114197531,0.175742574,0.403458213,0.016472768,0.006888598,0.109611344,0.136327817,0.341463415,0.096308186,0.263157895,0,1,0.428571429,0.2,1.00E+00
1,0.086419753,0,0,0,0,0.434782609,0,0,0,0.419117647,0.562043796,0.555555556,0.113035338,0.102069099,0.109077074,0.221227207,0.241134752,0,0.046357616,0.042128603,0.283911672,0.296216216,0.027906977,0.462729913,0.12037037,0.217821782,0.608069164,0.01544322,0.005967086,0.135577418,0.28250591,0.246341463,0.141252006,0.078947368,0,0,0.071428571,0.16,1.00E+00
1,0.703703704,0,1,1,1,0.260869565,0,0,0,0.588235294,0.744525547,0.511111111,0.134097824,0.123823643,0.106329114,0.214876033,0.29787234,0,0.055187638,0.039911308,0.227129338,0.365945946,0.065116279,0.498547919,0.209876543,0.175742574,0.439961575,0.012972305,0.005969993,0.224218304,0.466903073,0.275609756,0.16011236,0.434210526,1,1,0.142857143,0.2,0.00E+00
1,0.271604938,0,0,0,1,0.47826087,0.1,0,0,0.301470588,0.532846715,0.555555556,0.088462439,0.079992265,0.091139241,0.181818182,0.212765957,0,0.066225166,0.039911308,0.189274448,0.310810811,0.060465116,0.617618587,0.154320988,0.22029703,0.441882805,0.010089571,0.005184889,0.186006707,0.267631994,0.190243902,0.134831461,0.289473684,1,1,0.071428571,0.16,1.00E+00
