1,0.481481481,0,1,1,0,0.52173913,0.2,0,0.2,0.558823529,0.700729927,0.422222222,0.089047508,0.08630914,0.112658228,0.239669421,0.241134752,0,0.048565121,0.037694013,0.242902208,0.290810811,0.098006645,0.601161665,0.111111111,0.205445545,0.574447646,0.008957068,0.005197087,0.067920905,0.09072104,0.226829268,0.082263242,0.513157895,0,0,0.5,0.16,1.00E+00
1,0.543209877,0,1,1,1,0.130434783,0.1,0,0,0.338235294,0.583941606,0.444444444,0.101333957,0.097009153,0.12278481,0.256198347,0.361702128,0.333333333,0.028697572,0.042128603,0.460567823,0.288108108,0.066777409,0.375605034,0.200617284,0.237623762,0.313160423,0.008236384,0.00417482,0.180760614,0.149822695,0.731707317,0.115569823,0.407894737,1,1,0.5,0.186666667,1.00E+00
1,0.62962963,0,0,0,1,0.47826087,0.2,1,0,0.514705882,0.642335766,0.288888889,0.0872923,0.090982339,0.115189873,0.280991736,0.120567376,0,0.090507726,0.028824834,0.100946372,0.327567568,0.076744186,0.583736689,0.209876543,0.205445545,0.46493756,0.007412746,0.004952902,0.291290372,0.508865248,0.126829268,0.146869984,0.565789474,1,1,0.142857143,0.16,1.00E+00
1,0.395061728,1,1,0,0,0.391304348,0.5,1,0.5,0.375,0.620437956,0.488888889,0.094313129,0.088242877,0.105063291,0.223140496,0.19858156,0,0.052980132,0.046563193,0.277602524,0.368648649,0.061461794,0.622458858,0.12654321,0.217821782,0.390009606,0.017605271,0.004968403,0.103599905,0.176024429,0.475609756,0.185794543,0.407894737,1,1,0.071428571,0.093333333,0.00E+00
1,0.567901235,1,0,0,1,0.652173913,0.2,1,0.2,0.367647059,0.605839416,0.755555556,0.122396443,0.099941988,0.109077074,0.221227207,0.382978723,0.333333333,0.028697572,0.037694013,0.413249211,0.303783784,0.0910299,0.450145208,0.104938272,0.205445545,0.30451489,0.011633893,0.005047463,0.833767029,0.494385343,0.258536585,0.065008026,0.342105263,1,1,0.142857143,0.186666667,1.00E+00
1,0.49382716,1,0,0,1,0.130434783,0.1,0,0,0.389705882,0.693430657,0.555555556,0.104844372,0.094720897,0.121518987,0.280991736,0.269503546,0,0.196467991,0.095343681,0.151419558,0.311891892,0.063122924,0.567279768,0.185185185,0.193069307,0.362151777,0.011427983,0.005619843,0.135424349,0.194247439,0.187804878,0.145264848,0.434210526,0,0,0.214285714,0.186666667,1.00E+00
1,0.296296296,0,1,1,1,0.347826087,0,0,0,0.375,0.598540146,0.711111111,0.113035338,0.094366379,0.110126582,0.231404959,0.19858156,0.666666667,0.035320088,0.035476718,0.315457413,0.34,0.040863787,0.528557599,0.200617284,0.23019802,0.527377522,0.040358283,0.00482556,0.215020247,0.388987392,0.312195122,0.150882825,0.315789474,1,1,0.142857143,0,1.00E+00
1,0.814814815,1,1,1,1,0.130434783,0.1,0,0,0.301470588,0.532846715,0.266666667,0.073250644,0.07738172,0.109077074,0.221227207,0.29787234,0,0.030905077,0.042128603,0.429022082,0.275675676,0.027906977,0.485963214,0.25617284,0.292079208,0.261287224,0.002882734,0.002867829,0.13830483,0.080378251,0.534146341,0.119983949,0.855263158,1,0,0.142857143,0.186666667,1.00E+00
1,0.592592593,0,0,0,1,0.130434783,0.2,1,0,0.330882353,0.562043796,0.777777778,0.114205476,0.092271497,0.109077074,0.221227207,0.14893617,0,0.046357616,0.062084257,0.41955836,0.309189189,0.043189369,0.493707648,0.163580247,0.212871287,0.281460134,0.010089571,0.004774561,0.132863922,0.158786446,0.197560976,0.176163724,0.644736842,0,1,0.357142857,0.186666667,1.00E+00
1,0.691358025,1,0,0,0,0.304347826,0,0,0,0.411764706,0.649635036,0.4,0.093142991,0.091336857,0.109077074,0.221227207,0.29787234,0,0.035320088,0.026607539,0.23659306,0.350810811,0.062458472,0.557599226,0.401234568,0.185643564,0.318924111,0.008339339,0.005572239,0.255513964,0.373423956,0.082926829,0.164125201,0.381578947,1,1,0.142857143,0.16,1.00E+00
